time_us,detValue
11092010,2.739100
11094010,2.807700
11095010,2.597000
11097010,2.729300
11099010,2.935100
11100010,2.719500
11102010,2.773400
11103010,2.646000
11105010,2.508800
11107010,2.699900
11108010,2.587200
11110010,2.660700
11112010,2.655800
11113010,2.690100
11115010,2.812600
11117010,2.660700
11118010,2.690100
11120010,2.548000
11121010,2.464700
11123010,2.699900
11125010,2.636200
11126010,2.788100
11128010,2.695000
11130010,2.807700
11131010,2.680300
11133010,2.641100
11134010,2.758700
11136010,2.675400
11138010,2.538200
11139010,2.548000
11141010,2.675400
11143010,2.572500
11144011,2.778300
11146010,2.592100
11147010,2.773400
11149010,2.812600
11151010,2.753800
11152010,2.621500
11154010,2.572500
11156010,2.714600
11157010,2.601900
11159010,2.734200
11160010,2.611700
11162010,2.699900
11164010,2.788100
11165010,2.763600
11167010,2.832200
11169010,2.699900
11170010,2.670500
11172010,2.709700
11174010,2.646000
11175010,2.778300
11177010,2.631300
11178010,2.606800
11180010,2.724400
11182010,2.807700
11183010,2.842000
11185010,2.817500
11187010,2.518600
11188010,2.714600
11190010,2.567600
11191010,2.592100
11193010,2.611700
11195010,2.812600
11196010,2.719500
11198010,2.744000
11200010,2.876300
11201011,2.734200
11203010,2.611700
11204010,2.763600
11206010,2.812600
11208010,2.724400
11209010,2.783200
11211010,2.592100
11213010,2.807700
11214010,2.626400
11216010,2.856700
11217010,2.876300
11219010,2.675400
11221010,2.670500
11222010,2.665600
11224010,2.773400
11226010,2.621500
11227010,2.719500
11229010,2.670500
11231010,2.797900
11232010,2.812600
11234010,2.783200
11235010,2.739100
11237010,2.660700
11239010,2.709700
11240010,2.631300
11242010,2.788100
11244010,2.832200
11245010,2.572500
11247010,2.719500
11248010,2.793000
11250010,2.758700
11252010,2.748900
11253012,2.704800
11255010,3.033100
11257010,2.861600
11258011,2.984100
11260010,2.998800
11261010,2.920400
11263010,3.042900
11265010,3.116400
11266010,3.175200
11268010,2.964500
11270010,2.944900
11271010,2.935100
11273010,3.013500
11274010,3.038000
11276010,3.077200
11278010,3.116400
11279010,2.954700
11281010,2.949800
11283010,3.052700
11284010,3.091900
11286010,3.072300
11288010,2.989000
11289010,3.062500
11291010,2.842000
11292010,2.881200
11294010,3.131100
11296010,3.126200
11297010,3.091900
11299010,3.214400
11301010,3.052700
11302010,3.033100
11304010,2.944900
11305010,2.822400
11307010,3.057600
11309010,3.062500
11310010,3.023300
11312010,2.949800
11314010,2.959600
11315011,3.131100
11317010,3.165400
11318010,2.925300
11320010,2.891000
11322010,2.886100
11323010,2.905700
11325010,3.047800
11327010,2.895900
11328010,2.979200
11330010,3.165400
11331010,2.954700
11333010,3.082100
11335010,2.876300
11336010,2.851800
11338010,2.881200
11340010,2.851800
11341010,3.057600
11343010,3.062500
11345010,2.984100
11346010,2.993900
11348010,2.974300
11349010,3.008600
11351010,3.008600
11353010,2.940000
11354010,3.062500
11356010,3.077200
11358010,2.935100
11359010,3.038000
11361010,2.930200
11362010,2.944900
11364010,3.091900
11366010,3.140900
11367010,3.067400
11369010,2.881200
11371010,2.851800
11372011,2.871400
11374010,3.101700
11375010,2.925300
11377010,2.891000
11379010,2.920400
11380010,2.881200
11382010,2.974300
11384010,3.111500
11385010,2.851800
11387010,2.925300
11388010,2.856700
11390010,2.891000
11392010,3.033100
11393010,2.984100
11395010,2.954700
11397010,3.023300
11398010,3.209500
11400010,3.047800
11402010,2.851800
11403010,2.817500
11405010,2.886100
11406010,2.969400
11408010,2.954700
11410010,3.101700
11411010,2.984100
11413010,2.881200
11415010,3.175200
11416014,3.136000
11418010,2.699900
11419010,2.665600
11421010,2.734200
11423010,2.567600
11424010,2.675400
11426010,2.739100
11428010,2.685200
11429011,2.724400
11431010,2.842000
11432010,2.744000
11434010,2.699900
11436010,2.695000
11437010,2.724400
11439010,2.597000
11441010,2.744000
11442010,2.646000
11444010,2.773400
11445010,2.695000
11447010,2.621500
11449010,2.871400
11450010,2.900800
11452010,2.802800
11454010,2.646000
11455010,2.690100
11457010,2.753800
11459010,2.695000
11460010,2.832200
11462010,2.660700
11463010,2.793000
11465010,2.739100
11467010,2.842000
11468010,2.797900
11470010,2.773400
11472010,2.484300
11473010,2.611700
11475010,2.631300
11476010,2.616600
11478010,2.650900
11480010,2.631300
11481010,2.655800
11483010,2.704800
11485010,2.832200
11486011,2.758700
11488010,2.641100
11489010,2.719500
11491010,2.812600
11493010,2.812600
11494010,2.695000
11496010,2.793000
11498010,2.758700
11499010,2.842000
11501010,2.807700
11502010,2.807700
11504010,2.753800
11506010,2.807700
11507010,2.832200
11509010,2.533300
11511010,2.719500
11512010,2.680300
11514010,2.626400
11516010,2.807700
11517010,2.739100
11519010,2.778300
11520010,2.748900
11522010,2.557800
11524010,2.597000
11525010,2.753800
11527010,2.636200
11529010,2.802800
11530010,2.685200
11532010,2.822400
11533010,2.773400
11535010,2.680300
11537010,2.744000
11538010,2.484300
11540010,2.587200
11542010,2.768500
11543011,2.744000
11545010,2.832200
11546010,2.802800
11548010,2.930200
11550010,2.734200
11551010,2.685200
11553010,2.729300
11555010,2.660700
11556010,2.719500
11558010,2.616600
11559010,2.753800
11561010,2.636200
11563010,2.631300
11564010,2.685200
11566010,2.891000
11568010,2.753800
11569010,2.616600
11571010,2.494100
11573010,2.793000
11574010,2.739100
11576010,2.734200
11577010,2.582300
11579013,2.846900
11581010,3.111500
11582010,3.062500
11584010,2.964500
11586010,2.846900
11587010,2.920400
11589010,2.871400
11590010,2.969400
11592010,2.861600
11594010,2.979200
11595010,2.881200
11597010,3.003700
11599010,3.180100
11600011,2.998800
11602010,2.940000
11603010,2.905700
11605010,2.920400
11607010,3.082100
11608010,2.959600
11610010,2.876300
11612010,3.101700
11613010,2.974300
11615010,3.145800
11616010,3.077200
11618010,2.969400
11620010,2.812600
11621010,2.846900
11623010,3.062500
11625010,3.013500
11626010,2.974300
11628010,2.866500
11630010,2.895900
11631010,3.160500
11633010,3.160500
11634010,2.998800
11636010,3.072300
11638010,2.944900
11639010,2.954700
11641010,3.082100
11643010,3.126200
11644010,2.861600
11646010,2.861600
11647010,2.910600
11649010,3.008600
11651010,2.964500
11652010,2.915500
11654010,3.047800
11656010,2.866500
11657011,3.057600
11659010,2.871400
11660010,2.876300
11662010,2.989000
11664010,2.993900
11665010,3.013500
11667010,3.155600
11669010,3.018400
11670010,2.984100
11672010,2.891000
11673010,3.018400
11675010,2.807700
11677010,2.925300
11678010,3.023300
11680010,3.023300
11682010,3.145800
11683010,3.155600
11685010,3.003700
11687010,3.028200
11688010,2.807700
11690010,3.116400
11691010,3.067400
11693010,2.930200
11695010,2.974300
11696010,3.028200
11698010,3.028200
11700010,3.155600
11701010,2.930200
11703010,2.807700
11704010,2.895900
11706010,2.993900
11708010,2.900800
11709010,2.851800
11711010,2.861600
11713010,3.067400
11714011,3.111500
11716010,3.008600
11717010,3.131100
11719010,3.023300
11721010,2.949800
11722010,2.802800
11724010,3.116400
11726010,2.925300
11727010,3.052700
11729010,2.974300
11730010,2.910600
11732010,3.042900
11734010,2.920400
11735010,2.886100
11737010,2.797900
11739010,2.974300
11740010,2.910600
11742014,2.876300
11744010,2.577400
11745010,2.650900
11747010,2.778300
11748010,2.930200
11750010,2.636200
11752010,2.807700
11753010,2.552900
11755010,2.724400
11757010,2.650900
11758010,2.665600
11760010,2.646000
11761010,2.758700
11763010,2.856700
11765010,2.876300
11766010,2.837100
11768010,2.636200
11770010,2.719500
11771011,2.518600
11773010,2.783200
11774010,2.685200
11776010,2.724400
11778010,2.567600
11779010,2.650900
11781010,2.891000
11783010,2.739100
11784010,2.636200
11786010,2.793000
11787010,2.513700
11789010,2.714600
11791010,2.572500
11792010,2.538200
11794010,2.783200
11796010,2.734200
11797010,2.900800
11799010,2.920400
11801010,2.807700
11802010,2.685200
11804010,2.562700
11805010,2.533300
11807010,2.680300
11809010,2.724400
11810010,2.842000
11812010,2.626400
11814010,2.650900
11815010,2.905700
11817010,2.641100
11818010,2.729300
11820010,2.616600
11822010,2.695000
11823010,2.793000
11825010,2.548000
11827010,2.714600
11828011,2.641100
11830010,2.822400
11831010,2.910600
11833010,2.881200
11835010,2.793000
11836010,2.562700
11838010,2.655800
11840010,2.768500
11841010,2.597000
11843010,2.802800
11844010,2.601900
11846010,2.626400
11848010,2.744000
11849010,2.690100
11851010,2.822400
11853010,2.523500
11854010,2.690100
11856010,2.797900
11858010,2.665600
11859010,2.724400
11861010,2.631300
11862010,2.582300
11864010,2.719500
11866010,2.915500
11867010,2.866500
11869010,2.788100
11871010,2.704800
11872010,2.489200
11874010,2.680300
11875010,2.597000
11877010,2.719500
11879010,2.641100
11880010,2.802800
11882010,2.935100
11884010,2.601900
11885011,2.626400
11887010,2.636200
11888010,2.494100
11890010,2.655800
11892010,2.582300
11893010,2.582300
11895010,2.778300
11897010,2.650900
11898010,2.822400
11900010,2.871400
11901010,2.846900
11903010,2.690100
11905012,2.616600
11906010,2.915500
11908010,3.052700
11910010,2.891000
11911010,2.944900
11913010,3.106600
11915010,3.033100
11916010,3.057600
11918010,3.150700
11919010,2.891000
11921010,2.925300
11923010,2.940000
11924010,3.091900
11926010,3.077200
11928010,2.998800
11929010,2.895900
11931010,2.969400
11932010,3.131100
11934010,2.949800
11936010,3.072300
11937010,2.979200
11939010,3.018400
11941010,2.846900
11942011,2.842000
11944010,3.062500
11945010,2.944900
11947010,3.155600
11949010,2.954700
11950010,2.989000
11952010,2.989000
11954010,3.062500
11955010,2.837100
11957010,2.969400
11958010,2.905700
11960010,3.023300
11962010,2.861600
11963010,3.062500
11965010,2.993900
11967010,2.940000
11968010,2.940000
11970010,3.003700
11972010,2.871400
11973010,2.900800
11975010,3.013500
11976010,3.033100
11978010,2.886100
11980010,2.910600
11981010,3.003700
11983010,3.204600
11985010,3.116400
11986010,2.935100
11988010,2.871400
11989010,3.062500
11991010,2.984100
11993010,2.910600
11994010,3.013500
11996010,3.033100
11998010,2.993900
11999011,3.150700
12001010,2.998800
12002010,3.003700
12004010,2.797900
12006010,2.974300
12007010,2.910600
12009010,2.979200
12011010,3.042900
12012010,2.940000
12014010,2.998800
12015010,3.189900
12017010,3.013500
12019010,2.915500
12020010,3.003700
12022010,2.964500
12024010,3.116400
12025010,3.042900
12027010,3.096800
12029010,2.886100
12030010,3.038000
12032010,3.062500
12033010,3.116400
12035010,3.106600
12037010,3.033100
12038010,2.895900
12040010,2.905700
12042010,3.087000
12043010,3.111500
12045010,3.038000
12046010,3.116400
12048010,3.224200
12050010,3.111500
12051010,3.013500
12053010,2.851800
12055010,2.925300
12056011,3.023300
12058010,2.817500
12059010,2.900800
12061010,2.954700
12063010,3.023300
12064010,2.998800
12066010,3.028200
12068014,3.140900
12069010,2.768500
12071010,2.695000
12072010,2.543100
12074010,2.793000
12076010,2.646000
12077010,2.802800
12079010,2.773400
12081010,2.905700
12082010,2.807700
12084010,2.763600
12086010,2.699900
12087010,2.665600
12089010,2.704800
12090010,2.797900
12092010,2.670500
12094010,2.562700
12095010,2.807700
12097010,2.690100
12099010,2.832200
12100010,2.900800
12102010,2.533300
12103010,2.552900
12105010,2.616600
12107010,2.773400
12108010,2.724400
12110010,2.802800
12112010,2.783200
12113011,2.655800
12115010,2.739100
12116010,2.881200
12118010,2.778300
12120010,2.670500
12121010,2.734200
12123010,2.773400
12125010,2.660700
12126010,2.650900
12128010,2.778300
12129010,2.616600
12131010,2.704800
12133010,2.636200
12134010,2.729300
12136010,2.518600
12138010,2.646000
12139010,2.734200
12141010,2.729300
12143010,2.807700
12144010,2.748900
12146010,2.641100
12147010,2.592100
12149010,2.935100
12151010,2.846900
12152010,2.631300
12154010,2.606800
12156010,2.797900
12157010,2.665600
12159010,2.572500
12160010,2.719500
12162010,2.660700
12164010,2.817500
12165010,2.802800
12167010,2.793000
12169010,2.646000
12170011,2.685200
12172010,2.518600
12173010,2.788100
12175010,2.538200
12177010,2.636200
12178010,2.626400
12180010,2.768500
12182010,2.719500
12183010,2.704800
12185010,2.753800
12186010,2.699900
12188010,2.646000
12190010,2.797900
12191010,2.680300
12193010,2.748900
12195010,2.592100
12196010,2.704800
12198010,2.846900
12200010,2.788100
12201010,2.601900
12203010,2.641100
12204010,2.631300
12206010,2.567600
12208010,2.768500
12209010,2.744000
12211010,2.837100
12213010,2.837100
12214010,2.793000
12216010,2.690100
12217010,2.655800
12219010,2.719500
12221010,2.685200
12222010,2.695000
12224010,2.807700
12226010,2.538200
12227011,2.729300
12229010,2.709700
12230012,2.797900
12232010,3.072300
12234010,3.096800
12235010,2.954700
12237010,3.057600
12239010,2.871400
12240010,3.042900
12242010,2.846900
12243010,3.023300
12245010,3.062500
12247010,3.180100
12248010,3.101700
12250010,2.935100
12252010,2.837100
12253010,3.072300
12255010,3.057600
12257010,2.905700
12258010,2.993900
12260010,3.018400
12261010,2.935100
12263010,2.895900
12265010,2.993900
12266010,2.979200
12268010,2.910600
12270010,2.984100
12271010,2.895900
12273010,2.905700
12274010,2.940000
12276010,3.091900
12278010,2.959600
12279010,2.949800
12281010,3.180100
12283010,2.974300
12284011,2.935100
12286010,2.940000
12287010,2.891000
12289010,2.891000
12291010,2.900800
12292010,2.993900
12294010,3.013500
12296010,3.116400
12297010,3.062500
12299010,3.062500
12300010,3.087000
12302010,2.886100
12304010,3.003700
12305010,2.866500
12307010,3.111500
12309010,2.930200
12310010,3.126200
12312010,2.949800
12314010,2.989000
12315010,2.969400
12317010,2.930200
12318010,3.052700
12320010,2.930200
12322010,2.797900
12323010,2.944900
12325010,3.042900
12327010,2.920400
12328010,2.895900
12330010,2.944900
12331010,2.954700
12333010,3.160500
12335010,3.116400
12336010,3.042900
12338010,2.812600
12340010,3.033100
12341011,2.989000
12343010,2.886100
12344010,3.082100
12346010,2.954700
12348010,3.145800
12349010,3.126200
12351010,2.940000
12353010,2.959600
12354010,2.949800
12356010,2.979200
12357010,3.028200
12359010,3.091900
12361010,2.886100
12362010,3.072300
12364010,3.131100
12366010,3.003700
12367010,3.062500
12369010,2.842000
12371010,2.778300
12372010,2.944900
12374010,3.003700
12375010,2.920400
12377010,3.042900
12379010,2.871400
12380010,2.866500
12382010,3.209500
12384010,2.930200
12385010,2.949800
12387010,2.974300
12388010,2.915500
12390010,2.891000
12392010,2.949800
12393014,2.940000
12395010,2.714600
12397010,2.670500
12398011,2.846900
12400010,2.871400
12401010,2.846900
12403010,2.572500
12405010,2.660700
12406010,2.670500
12408010,2.704800
12410010,2.861600
12411010,2.802800
12413010,2.802800
12414010,2.758700
12416010,2.807700
12418010,2.768500
12419010,2.562700
12421010,2.489200
12423010,2.695000
12424010,2.572500
12426010,2.577400
12428010,2.621500
12429010,2.744000
12431010,2.881200
12432010,2.886100
12434010,2.655800
12436010,2.699900
12437010,2.739100
12439010,2.494100
12441010,2.557800
12442010,2.773400
12444010,2.724400
12445010,2.714600
12447010,2.611700
12449010,2.783200
12450010,2.670500
12452010,2.699900
12454010,2.773400
12455011,2.513700
12457010,2.592100
12458010,2.621500
12460010,2.646000
12462010,2.827300
12463010,2.744000
12465010,2.881200
12467010,2.900800
12468010,2.597000
12470010,2.748900
12471010,2.621500
12473010,2.724400
12475010,2.582300
12476010,2.601900
12478010,2.802800
12480010,2.876300
12481010,2.670500
12483010,2.685200
12485010,2.768500
12486010,2.626400
12488010,2.744000
12489010,2.562700
12491010,2.788100
12493010,2.548000
12494010,2.748900
12496010,2.739100
12498010,2.935100
12499010,2.699900
12501010,2.719500
12502010,2.665600
12504010,2.503900
12506010,2.812600
12507010,2.709700
12509010,2.601900
12511010,2.665600
12512011,2.572500
12514010,2.910600
12515010,2.680300
12517010,2.910600
12519010,2.621500
12520010,2.611700
12522010,2.793000
12524010,2.641100
12525010,2.528400
12527010,2.783200
12528010,2.729300
12530010,2.616600
12532010,2.881200
12533010,2.768500
12535010,2.675400
12537010,2.719500
12538010,2.631300
12540010,2.739100
12542010,2.699900
12543010,2.592100
12545010,2.611700
12546010,2.572500
12548010,2.744000
12550010,2.636200
12551010,2.817500
12553010,2.621500
12555010,2.646000
12556012,2.680300
12558010,2.851800
12559010,3.042900
12561010,3.067400
12563010,2.940000
12564010,2.979200
12566010,3.155600
12568010,3.008600
12569011,3.047800
12571010,2.910600
12572010,2.793000
12574010,2.915500
12576010,2.915500
12577010,3.067400
12579010,3.126200
12581010,3.150700
12582010,3.082100
12584010,3.111500
12585010,3.087000
12587010,2.984100
12589010,2.886100
12590010,3.062500
12592010,2.900800
12594010,2.861600
12595010,3.087000
12597010,3.077200
12599010,3.155600
12600010,2.930200
12602010,3.008600
12603010,2.817500
12605010,2.788100
12607010,3.072300
12608010,2.876300
12610010,2.969400
12612010,3.067400
12613010,3.008600
12615010,3.008600
12616010,3.096800
12618010,3.067400
12620010,2.959600
12621010,2.822400
12623010,3.072300
12625010,2.842000
12626011,2.876300
12628010,2.886100
12629010,2.959600
12631010,2.984100
12633010,2.940000
12634010,3.096800
12636010,3.042900
12638010,2.812600
12639010,2.807700
12641010,2.881200
12642010,2.974300
12644010,3.067400
12646010,2.886100
12647010,3.136000
12649010,3.028200
12651010,2.930200
12652010,2.925300
12654010,2.974300
12656010,2.959600
12657010,2.954700
12659010,3.023300
12660010,3.111500
12662010,2.949800
12664010,3.126200
12665010,2.974300
12667010,3.126200
12669010,2.827300
12670010,2.974300
12672010,2.940000
12673010,2.949800
12675010,2.817500
12677010,2.881200
12678010,2.886100
12680010,2.959600
12682010,3.116400
12683011,3.091900
12685010,2.920400
12686010,2.822400
12688010,2.964500
12690010,3.101700
12691010,2.915500
12693010,2.910600
12695010,3.003700
12696010,3.091900
12698010,3.126200
12699010,2.998800
12701010,3.033100
12703010,2.984100
12704010,2.881200
12706010,2.940000
12708010,2.940000
12709010,2.998800
12711010,3.077200
12713010,3.047800
